unit,arm,converted,revenue,pre_revenue
277,1,0,5.11445553552681,3.9526738715044623
278,1,0,0.12310415087116944,3.8547757086889503
279,1,0,9.220147288117246,11.766149984076462
280,1,0,8.110759641245373,25.05929841414107
281,1,0,12.518168111007109,19.11377906566434
282,1,0,8.269129780605397,16.510774494253702
283,1,0,11.878792600143216,17.240073974391873
284,1,0,18.662528428474488,26.157256394577107
285,0,0,12.666643688740582,28.21927110346811
286,1,0,13.748446488429977,28.64402562040366
287,1,0,49.99160189873353,80.87041039152162
288,0,0,9.65714070582942,13.47827313438198
289,0,0,11.945436758071152,18.24074957623281
290,1,0,6.535803202822004,7.497639444975164
291,1,0,27.480316723173605,45.694830044048345
292,0,0,0.0,8.496193984793512
293,0,0,1.0101496019871332,7.975296927449028
294,0,0,0.0,9.172857167220101
295,0,0,31.50903312654306,46.8579283616311
296,0,0,14.589392962691997,21.844046091399434
297,1,0,10.695094481897414,14.754354356827184
298,1,0,6.150471570892425,16.778228339097723
299,1,0,9.475077988790419,11.544032651375607
300,1,0,20.96297743023525,26.325478389907982
301,0,0,4.748690654449151,6.058820999159212
302,1,0,10.028664908372178,9.991494838447878
303,1,0,17.84098510675601,34.04857205061302
304,1,0,17.244212301819843,32.06322457920229
305,1,0,11.890021256690154,9.064490620637761
306,0,0,9.050601386651074,12.741232327882697
307,1,0,33.91332450228114,57.02400181342276
308,0,0,22.805771154097467,37.42386552982373
309,1,0,7.412013111605353,16.19308818550669
310,1,0,6.140883427405135,12.97620348551933
311,1,0,17.784217576558643,22.230848845761553
312,0,0,3.953050749963407,12.666148573964959
313,0,0,25.171132113567044,44.15860020581504
314,1,1,9.684400361787489,9.950114982569477
315,0,0,2.2974300949091067,12.03049488406771
316,1,0,13.495195582767279,21.94174957123255
317,0,0,11.563564011344369,18.2266067387426
318,0,0,15.962751250675726,17.835573542136856
319,0,0,13.651925657413493,26.4940541285592
320,0,0,4.061073175834161,15.79726338755936
321,0,0,12.813797266502679,22.69600781429944
322,0,1,16.33901249559529,19.20603641514128
323,1,1,15.121841321482279,19.327092252451816
324,1,0,15.435061199858891,28.100559240990478
325,1,0,4.421784080799682,8.44218477278761
326,1,0,5.9073250803215736,10.628575213659769
327,0,0,26.76010939820386,48.045815936512696
328,1,0,4.2383637851889935,17.12428768423605
329,1,0,27.70063071569984,30.6860578351518
330,1,0,5.31803408857498,9.662664122105458
331,0,0,15.22494678089895,23.298963927301653
332,0,1,18.138809457792476,19.005024106425704
333,1,0,10.647169058629299,22.587714258945628
334,0,0,12.821121977785772,11.918248252399732
335,1,0,10.535995075677397,26.488861214039147
336,0,0,14.282166294722444,29.50589565626943
337,0,0,26.24208919991551,50.320561921067416
338,0,1,4.377130289018016,12.727480298742897
339,1,0,15.446860368696356,18.594619682176845
340,1,0,9.077640700843249,13.919844513467837
341,0,0,1.529549022903951,4.405212598525105
342,0,1,13.487078575190765,16.82976688093509
343,1,1,6.195219228927784,18.232996884295662
344,0,0,9.34228872474506,23.147827477898044
345,1,0,10.753280992377231,19.984824251615684
346,0,0,0.5274614934431918,7.70979319377009
347,0,0,10.267111194642961,16.808992483727287
348,1,0,20.486215397061777,32.257963060229464
349,0,0,12.689365723314534,15.084691204980185
350,1,0,11.229604460699361,15.201589480262822
351,0,0,6.514000636873361,6.405113240068372
352,0,0,1.4613017642537658,10.879123448513248
353,1,0,14.245620178217358,24.59009031436219
354,1,0,14.354146096325216,19.95149422868509
355,1,0,33.90178939112417,45.30569193392814
356,1,0,19.118972145262795,27.467094987765314
357,1,1,13.615814886619374,25.729115683149747
358,1,0,31.70288102691822,48.95460531512115
359,0,0,5.775284783441958,15.690765015196853
360,1,0,26.059228226856064,44.671839794875794
361,1,0,6.903002449419144,15.36398359354548
362,1,0,13.828278749086667,26.542515036082943
363,1,0,10.852340290407327,15.332831740858182
364,1,0,15.191812526100076,10.95890456589083
365,1,1,9.56142471778517,7.23694531643236
366,1,0,3.3340196785788114,12.018199770335812
367,1,0,12.20056746314291,27.671441745487616
368,1,0,10.691706890926007,18.201688455986936
369,1,0,13.05780027475059,26.664137760829284
370,0,0,19.030705247750735,31.144449807289313
371,0,0,23.50758836857839,36.08119383188776
372,0,0,15.600863974455338,25.858214624667795
373,0,0,10.662567721920725,18.070200502803882
374,0,0,18.730777182772343,34.59641355431008
375,0,0,2.215985413128375,6.649058151831976
376,0,0,19.54248104828533,20.780001820460637
377,0,0,11.517225708275742,15.744822889590681
378,1,0,5.816635642550239,8.805488343503491
379,0,0,4.088989334142718,14.272380378230949
380,1,0,12.828224488074417,15.080518903680412
381,0,0,9.525646808631732,15.968203970128549
382,1,0,20.530158673842678,26.594259099447903
383,1,0,8.800363600442962,19.58007860302318
384,0,0,10.480033534191119,28.51818684750966
385,0,0,17.796171554813974,26.216218472704124
386,0,0,12.27752790434003,30.706970132877757
387,1,0,19.03458093936232,24.863180568014705
388,0,0,4.5591217122396985,7.761401102923783
389,0,0,8.64182910674368,6.658760543098106
390,0,0,13.885094675479973,18.811692968744527
391,1,0,33.522627168388176,40.42257908466832
392,0,0,16.358009721639153,17.54486684602728
393,0,0,14.15124428428892,19.37104176836548
394,0,0,4.258543823886056,14.043661842595858
395,0,0,1.6640902274745617,11.043046892109489
396,1,0,9.842138418118392,18.52968883251829
397,1,0,9.8196651681501,15.185535094423757
398,1,0,0.0,6.071258103857121
399,1,1,17.640744482317707,19.306717430533237
400,1,0,8.843800665844624,7.984308577831794
401,1,1,8.83063529086758,9.473129911476034
402,0,0,17.833393149333,35.06382516951204
403,1,0,20.172158587472644,34.556849799596776
404,0,0,23.75913896665663,36.80711728641946
405,1,0,23.562362966224782,33.158803003836695
406,0,1,10.970296459192266,24.750023608444437
407,0,0,8.818193883976502,18.767432493817783
408,1,0,5.0993831646294865,10.704583453659806
409,1,0,20.230222194999584,35.45028014834117
410,0,0,16.72231237038552,31.33559133062605
411,0,0,6.500780394700845,7.558847111474433
412,0,0,20.01734960496312,28.471489304998215
413,1,1,24.042295442865214,37.29195724313994
414,0,0,13.581812482342704,24.128065349892328
415,1,0,12.812225405144058,15.575139539587148
416,1,0,9.8025710698929,18.836003611276183
417,1,0,4.882176038406115,14.206970204070188
418,0,0,12.079379323086537,19.892286401377916
419,0,0,37.0042151905286,56.62777213896185
420,1,0,13.15877290147918,16.913234926417147
421,0,0,2.4034560735055077,20.320514207173918
422,1,0,34.37748800770547,47.71135150762268
423,0,0,36.17276603793532,57.312975402592166
424,0,0,10.43237268490306,14.381690634780176
425,0,0,15.726681470628492,16.119225297893923
426,0,0,12.721976557666057,16.95691639558907
427,1,1,11.439592717331871,21.272486827242382
428,0,0,7.399096398914418,10.127636540534219
429,1,0,19.79934382367904,19.588371869256598
430,0,0,9.78250067184241,15.069684816224653
431,0,0,12.509011569642338,26.36733888008022
432,1,0,11.552444808032284,15.201486662528625
433,1,0,7.12728201896712,14.393123684576418
434,0,0,17.73261542400309,21.02444603617691
435,1,0,24.75959111998621,38.829801926090745
436,0,0,26.518431242914982,44.798888308889445
437,0,0,13.062142095315176,18.76524746814173
438,1,0,27.534803537217197,30.259806845790752
439,1,0,6.495012788509416,7.421972780035617
440,1,0,12.737764782580726,23.103948994158063
441,1,0,17.8824213844954,22.558014700277003
442,0,0,5.331077949580626,13.285340397849671
443,0,0,51.001246135025575,76.76320022166564
444,1,0,14.110152257056631,34.33674983408733
445,1,0,5.883683701277702,14.503639057833745
446,0,0,33.972317269210485,58.72664929848803
447,1,0,8.25184636069523,21.615494580876472
448,0,0,14.942697884149517,15.080901737847922
449,1,0,22.939002675455185,33.17015115613654
450,1,0,26.219503711413378,44.222159672368505
451,0,0,19.886884588061484,28.565802081904355
452,0,1,12.391302799529875,22.24843824546222
453,1,0,18.47993495458905,21.571146773749053
454,0,0,30.723804612560606,27.644329932298795
455,1,0,0.0,6.506221355731501
456,1,0,31.35911664217619,44.88452698966448
457,1,1,15.74207299918639,24.1075254381425
458,1,0,5.91335649582045,5.5487131085541535
459,1,0,37.13155343632412,66.15805027248125
460,0,0,9.590439365066477,13.751086687725198
461,0,1,7.6945471043806695,17.84796421067673
462,0,0,18.49039763132624,17.40762925607523
463,1,0,12.381006731508712,30.879285503696305
464,0,0,20.32621627161087,19.070574003852187
465,1,0,15.691083442019163,18.837475878782417
466,0,0,6.317905464900401,16.337864483567863
467,1,0,27.569583265205303,30.516760938855235
468,0,0,4.1122549861196696,9.117401879451034
469,0,0,2.168440378887518,7.855214145535538
470,0,0,23.39843469473126,30.150791278916003
471,0,0,4.051410665703144,15.05694416275905
472,0,0,6.732295740594777,16.664549829504494
473,1,0,10.298186955820471,22.821391122794388
474,1,0,1.7363288088789552,9.602481683519194
475,0,0,8.057839191150027,9.64142062382805
476,0,1,4.237541654912294,4.484190661109326
477,1,0,22.745543663792933,38.71118248380988
478,1,0,6.779267729411065,16.856126212689396
479,1,0,8.945008433671957,16.75672589308678
480,1,0,11.600926695759517,14.155600964609507
481,0,1,18.635364917548564,29.86525545582052
482,0,0,20.606876286380775,26.434784811222286
483,0,0,5.765300780914951,8.279483022060964
484,1,0,11.615562318997267,11.010147224889144
485,0,0,10.844548172864474,21.95838068373134
486,1,0,9.635842716555782,7.36233944925773
487,1,0,10.326410667169972,13.792858842238745
488,1,0,8.709338022257446,10.354347452841534
489,0,0,13.86330556957224,17.666225295651582
490,1,0,18.530444000499685,27.23886701445451
491,0,0,11.597028805989677,18.514597073826636
492,1,0,15.623850754292487,24.70612509038278
493,0,0,20.521456163674177,26.357683386274537
494,0,0,0.7666780281826417,9.13681538523717
495,1,0,7.531200364829118,10.049103334867132
496,1,0,14.575972432575167,5.182175129953152
497,1,0,29.98744532517699,54.45411170864994
498,1,0,5.299553464572002,10.717565784954989
499,0,0,9.76589969586027,14.165821597197267
500,0,0,11.356732871340862,15.567753583182935
501,0,0,17.728618332887358,40.907752162512224
502,1,0,20.299293450628813,29.745516187143853
503,1,0,17.997490853190083,17.281675533725462
504,0,0,13.237350708215404,12.259162588741194
505,0,1,6.588930118155425,10.391476681103667
506,1,0,10.405313736406411,17.36359143008288
507,0,0,7.344194220699677,8.269217733602026
508,0,0,20.38509309136461,37.569558145725274
509,0,0,11.623831438468365,13.467507407950352
510,1,0,9.811893642224279,20.25139408064165
511,0,0,15.525602272225449,23.258913176486352
512,1,0,23.37703398170259,36.491089231974826
513,0,0,19.132637178182875,21.158144462407165
514,0,0,2.941336334339293,16.608072056339612
515,1,0,38.11000930594737,57.29763652157078
516,1,0,20.75721312699526,39.12093657150885
517,1,0,26.0388782570531,49.34267468569264
518,1,0,42.610418573042836,67.22173421530587
519,0,0,5.941328616496484,13.362396190802723
520,0,0,31.90407679415273,53.06088537220433
521,0,1,9.182684884560732,16.20955403034451
522,0,0,6.358208400463144,16.875507381196467
523,1,0,8.016653880449109,12.827856192152797
524,1,0,9.79109139598705,11.617236573854095
525,0,0,20.032219566198403,25.460816796676763
526,1,0,6.288990935975741,6.979943297497878
527,0,0,6.156667085088837,17.06029852726348
528,1,0,13.454069700330432,17.357723330361424
529,0,0,4.365908522618266,7.7514208049544235
530,1,0,43.65765199841738,68.41227360927785
531,0,0,10.90430758034863,9.703313982415109
532,1,0,14.801483227623944,13.947527607455523
533,1,0,9.26334050936056,19.94629290536548
534,1,0,29.579795458885904,44.11935799024009
535,0,0,13.57917506405762,16.518641471943017
536,1,0,9.06563290402096,13.970929437259098
537,0,0,9.600971755415793,37.33347899225251
538,1,0,6.602887568275747,16.12805545106567
539,1,0,29.126615109969812,36.79099054522003
540,0,0,14.962077670340326,18.12739739145805
541,1,0,11.29751371276382,20.39271632912305
542,1,0,16.428467412292836,38.09101061431227
543,0,0,5.286495189019745,10.880883589086606
544,0,0,9.811177213639455,11.416374898657876
545,0,0,21.612827730153313,33.746777051959405
546,0,1,12.157216416560082,12.229324086773568
547,1,0,10.784822332267634,17.345323967885225
548,1,0,13.850602877698313,17.180357833826175
549,0,0,5.739082587530685,11.452336668769922
550,0,0,0.0,6.054587123361054
551,1,0,15.196327234394715,17.984916054045907
552,0,0,8.691646045473128,14.139331646245067
553,0,0,25.59540115511269,46.26760338506597
554,1,0,21.671914597931465,27.466790489262777
555,1,0,11.372430585835662,11.657665660994521
556,0,0,10.34564434190111,12.570517826157761
557,1,0,14.940405191037124,17.73347732872506
558,1,0,4.689826076963758,14.776554102571565
559,1,0,6.431400329701672,15.954936112779981
560,1,0,3.7762501948647422,9.41573436111065
561,1,0,6.9027086713674874,13.702880858104932
562,0,0,6.796098220517086,20.37928559038067
563,0,1,5.821814707578337,8.817609901866367
564,1,0,15.982668707439394,20.895499243970356
565,0,0,27.063062023644154,54.863893425503775
566,0,0,4.44905238669673,9.90155396863297
567,1,0,5.4562415301193425,20.51358609692514
568,1,0,34.03590052471666,42.25149714148447
569,1,0,6.068307307841547,12.368045560932552
570,1,0,28.02197126299255,37.42704774301644
571,0,0,30.660360065111043,57.242834371430675
572,0,0,15.61491445143309,26.500100486871904
573,0,0,7.576695989979544,19.691791236113044
574,1,0,52.758846560195465,89.97881903881445
575,1,0,12.08039617047286,19.442299833712276
576,0,0,8.045978329616117,20.299807601134447
577,1,0,9.309724102308316,19.4316241080122
578,1,0,9.202433848257023,15.009490936302429
579,1,0,20.242988309717294,23.535426968051155
580,1,1,9.380362785081852,8.496695120289573
581,0,0,24.874049128375255,46.767211335427454
582,1,0,8.428711150060805,13.22715276140549
583,0,0,6.314484921755186,17.648740772859806
584,0,0,16.963658228900204,16.706059232311315
585,1,0,24.565694475610574,43.05955851724908
586,0,0,14.72543835435553,20.414606412858106
587,1,0,20.350070312001897,38.504729661104285
588,0,0,17.509714724711888,28.196655921745105
589,1,0,2.8846268073789076,12.215723529328613
590,0,0,9.418013617946617,10.251278055067639
591,1,0,27.845703338108287,37.87237074842778
592,1,0,6.6314595981508075,17.785580332242166
593,1,0,9.197954595883356,23.86669852625536
594,1,1,8.09920902122507,8.944975452980144
595,1,0,10.118996341725815,27.2155323502768
596,0,0,17.01468002560288,27.922848380570183
597,1,0,9.217178193386514,14.068563109936624
598,1,0,5.934653290629323,10.083083467437278
599,0,0,6.57483983046141,18.848741982395868
600,0,0,9.57333370091633,9.049698572567221
601,1,0,17.331666001373968,20.393666244049122
602,0,0,12.59720669973397,22.070349636823376
603,0,0,26.652043989484998,30.909232364845412
604,1,0,15.911630832967155,25.382732214413426
605,1,0,7.542397472576441,16.577192369696576
606,1,0,20.111194151977728,23.006439924375627
607,1,0,5.189519167716526,10.494682761137598
608,0,0,30.393848288491334,48.66199961243135
609,1,0,13.950515794394887,20.728909785752375
610,0,0,8.097184906609055,16.377941518227004
611,0,0,17.412208924274484,24.83378170198811
612,0,0,7.616650158057752,14.070247036181225
613,0,0,13.859286091250208,23.054066358248086
614,0,0,14.716336542183795,34.47531344603122
615,0,0,22.247160518822522,29.698584358311706
616,0,0,30.95005139105971,55.23139672772078
617,0,0,17.99842722612566,17.621726255355142
618,0,1,7.306325691294978,17.906360802066118
619,1,0,2.175703520902653,7.831623260333029
620,0,0,11.596798267431778,12.720882611198066
621,1,0,15.771580349413348,26.28885889945146
622,0,0,15.370944496310118,21.882480838870876
623,0,0,18.194406505341966,26.666286718091897
624,1,0,28.13621688171987,42.06900067109656
625,1,0,25.385452486198666,32.495083437819005
626,0,0,13.552578364623216,14.925168728678814
627,1,0,48.388930529067174,65.3378723599984
628,1,0,15.92954152807539,28.429411156417256
629,0,0,25.25215539303116,33.30892701184241
630,0,1,33.72190773943689,43.700616076770245
631,1,1,30.849329491848266,42.85683555483094
632,0,1,12.178832066394463,10.067740282067556
